('Total Revenue', '281,724,000,000', '245,122,000,000', '211,915,000,000', '198,270,000,000')
         801417 function calls (769620 primitive calls) in 18.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:111(CategoricalDescription)
        1    0.000    0.000    0.000    0.000 resample.py:1866(DatetimeIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 readers.py:460(_C_Parser_Defaults)
        1    0.000    0.000    0.000    0.000 info.py:1032(_SeriesTableBuilderNonVerbose)
        1    0.000    0.000    0.000    0.000 pprint.py:80(_safe_key)
        1    0.000    0.000    0.000    0.000 expr.py:771(PythonExprVisitor)
        1    0.000    0.000    0.000    0.000 datetimes.py:103(YearMonthDayDict)
        1    0.000    0.000    0.000    0.000 pathlib.py:173(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 parse.py:136(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 tarfile.py:576(_StreamProxy)
        1    0.000    0.000    0.000    0.000 __init__.py:779(_SharedFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:710(ExFileObject)
        1    0.000    0.000    0.000    0.000 tarfile.py:288(EmptyHeaderError)
        1    0.000    0.000    0.000    0.000 blocks.py:2684(NDArrayBackedExtensionBlock)
        1    0.000    0.000    0.000    0.000 extension.py:160(NDArrayBackedExtensionIndex)
        1    0.000    0.000    0.000    0.000 datetimes.py:265(_engine_type)
        1    0.000    0.000    0.000    0.000 multi.py:129(MultiIndexUIntEngine)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1818(_get_supported_offset)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 introspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:313(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 exceptions.py:11(Error)
        1    0.000    0.000    0.000    0.000 linalg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 config.py:88(RegisteredOption)
        1    0.000    0.000    0.000    0.000 compressors.py:52(BZ2File)
        1    0.000    0.000    0.000    0.000 __init__.py:166(c_short)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:453(RClass)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:65(_128Bit)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1362(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.set_typeDict}
        1    0.000    0.000    0.000    0.000 __init__.py:1317(__init__)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getdefaultencoding}
        1    0.000    0.000    0.000    0.000 {method 'pack' of '_struct.Struct' objects}
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:511(_is_param_expr)
        1    0.000    0.000    0.000    0.000 process.py:397(_MainProcess)
        1    0.000    0.000    0.000    0.000 python_message.py:648(_FieldProperty)
        1    0.000    0.000    0.000    0.000 type_checkers.py:260(FloatValueChecker)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 type_checkers.py:81(TypeChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:112(BoolValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:221(Int64ValueChecker)
        1    0.000    0.000    0.000    0.000 message_factory.py:154(MessageFactory)
        1    0.000    0.000    0.000    0.000 json_format.py:61(Error)
        1    0.000    0.000    0.000    0.000 json_format.py:65(SerializeToJsonError)
        1    0.000    0.000    0.000    0.000 json_format.py:69(ParseError)
        1    0.000    0.000    0.000    0.000 base.py:52(ClientExtensionFactory)
        1    0.000    0.000    0.000    0.000 exceptions.py:279(InvalidHeaderFormat)
        1    0.000    0.000    0.000    0.000 datastructures.py:163(SupportsKeysAndGetItem)
        1    0.000    0.000    0.000    0.000 exceptions.py:166(InvalidURI)
        1    0.000    0.000    0.000    0.000 peewee.py:4965(DecimalField)
        1    0.000    0.000    0.000    0.000 peewee.py:4653(NamedTupleCursorWrapper)
        1    0.000    0.000    0.000    0.000 peewee.py:4696(FieldAccessor)
        1    0.000    0.000    0.000    0.000 peewee.py:5502(BooleanField)
        1    0.000    0.000    0.000    0.000 peewee.py:5704(MetaField)
        1    0.000    0.000    0.000    0.000 peewee.py:4673(ResultIterator)
        1    0.000    0.000    0.000    0.000 peewee.py:4919(AutoField)
        1    0.000    0.000    0.000    0.000 peewee.py:5008(CharField)
        1    0.000    0.000    0.000    0.000 peewee.py:7881(ModelDictCursorWrapper)
        1    0.000    0.000    0.000    0.000 configparser.py:298(ParsingError)
        1    0.000    0.000    0.000    0.000 peewee.py:2144(RawQuery)
        1    0.000    0.000    0.000    0.000 peewee.py:3003(ModelIndex)
        1    0.000    0.000    0.000    0.000 peewee.py:1818(WindowAlias)
        1    0.000    0.000    0.000    0.000 peewee.py:2924(Delete)
        1    0.000    0.000    0.000    0.000 peewee.py:2207(paginate)
        1    0.000    0.000    0.000    0.000 cache.py:320(Meta)
        1    0.000    0.000    0.000    0.000 filter.py:316(TagNameMatchRule)
        1    0.000    0.000    0.000    0.000 cache.py:516(Meta)
        1    0.000    0.000    0.000    0.000 peewee.py:1615(SQL)
        1    0.000    0.000    0.000    0.000 filter.py:340(StringMatchRule)
        1    0.000    0.000    0.000    0.000 websockets.py:83(WebSocketClosed)
        1    0.000    0.000    0.000    0.000 element.py:1534(Stylesheet)
        1    0.000    0.000    0.000    0.000 element.py:1432(PreformattedString)
        1    0.000    0.000    0.000    0.000 element.py:1466(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 element.py:1473(XMLProcessingInstruction)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:980(NoExtraItemsType)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1615(_DefaultMixin)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2223(_TypeFormForm)
        1    0.000    0.000    0.000    0.000 __meta__.py:118(_is_pre)
        1    0.000    0.000    0.000    0.000 css_parser.py:311(SpecialPseudoPattern)
        1    0.000    0.000    0.000    0.000 css_types.py:133(Namespaces)
        1    0.000    0.000    0.000    0.000 css_types.py:152(CustomSelectors)
        1    0.000    0.000    0.000    0.000 css_types.py:223(SelectorAttribute)
        1    0.000    0.000    0.000    0.000 css_types.py:239(SelectorContains)
        1    0.000    0.000    0.000    0.000 request.py:904(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 client.py:183(HTTPMessage)
        1    0.000    0.000    0.000    0.000 request.py:1057(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1222(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:83(ConnectTimeout)
        1    0.000    0.000    0.000    0.000 transports.py:148(Transport)
        1    0.000    0.000    0.000    0.000 locks.py:12(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 mixins.py:9(_LoopBoundMixin)
        1    0.000    0.000    0.000    0.000 tasks.py:954(create_eager_task_factory)
        1    0.000    0.000    0.000    0.000 queues.py:16(QueueFull)
        1    0.000    0.000    0.000    0.000 transports.py:172(DatagramTransport)
        1    0.000    0.000    0.000    0.000 _base.py:49(CancelledError)
        1    0.000    0.000    0.000    0.000 events.py:618(AbstractEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 transports.py:46(ReadTransport)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:512(AddressList)
        1    0.000    0.000    0.000    0.000 errors.py:37(MessageDefect)
        1    0.000    0.000    0.000    0.000 _adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 readers.py:16(FileReader)
        1    0.000    0.000    0.000    0.000 pytables.py:5418(Selection)
        1    0.000    0.000    0.000    0.000 pytables.py:340(JointFilterBinOp)
        1    0.000    0.000    0.000    0.000 sql.py:1549(SQLAlchemyEngine)
        1    0.000    0.000    0.000    0.000 stata.py:796(StataNonCatValueLabel)
        1    0.000    0.000    0.000    0.000 ops.py:564(FuncNode)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 python_parser.py:1201(FixedWidthReader)
        1    0.000    0.000    0.000    0.000 utils.py:95(Endianness)
        1    0.000    0.000    0.000    0.000 resample.py:1997(PeriodIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 resample.py:2033(TimedeltaIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 accessors.py:608(CombinedDatetimelikeProperties)
        1    0.000    0.000    0.000    0.000 online.py:89(EWMMeanState)
        1    0.000    0.000    0.000    0.000 accessors.py:541(PeriodProperties)
        1    0.000    0.000    0.000    0.000 base.py:13(OutputKey)
        1    0.000    0.000    0.000    0.000 gzip.py:124(_WriteBufferStream)
        1    0.000    0.000    0.000    0.000 pathlib.py:240(_DoubleRecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:262(_PathParents)
        1    0.000    0.000    0.000    0.000 ipaddress.py:20(AddressValueError)
        1    0.000    0.000    0.000    0.000 pathlib.py:222(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 parse.py:350(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 tarfile.py:285(HeaderError)
        1    0.000    0.000    0.000    0.000 ops.py:20(BlockPairInfo)
        1    0.000    0.000    0.000    0.000 blocks.py:2698(DatetimeLikeBlock)
        1    0.000    0.000    0.000    0.000 format.py:1475(_IntArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1672(_Timedelta64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:868(DataFrameRenderer)
        1    0.000    0.000    0.000    0.000 base.py:693(_constructor)
        1    0.000    0.000    0.000    0.000 accessor.py:196(CachedAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:26(BaseAccessor)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 expressions.py:45(set_use_numexpr)
        1    0.000    0.000    0.000    0.000 nanops.py:98(bottleneck_switch)
        1    0.000    0.000    0.000    0.000 integer.py:64(IntegerArray)
        1    0.000    0.000    0.000    0.000 numpy_.py:146(dtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:149(CategoricalDtypeType)
        1    0.000    0.000    0.000    0.000 __init__.py:18(IntCastingNaNError)
        1    0.000    0.000    0.000    0.000 __init__.py:30(NullFrequencyError)
        1    0.000    0.000    0.000    0.000 __init__.py:572(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 base.py:152(na_value)
        1    0.000    0.000    0.000    0.000 base.py:517(__init__)
        1    0.000    0.000    0.000    0.000 core.py:872(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:911(_DomainGreater)
        1    0.000    0.000    0.000    0.000 core.py:927(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 extras.py:1846(mr_class)
        1    0.000    0.000    0.000    0.000 core.py:7054(_frommethod)
        1    0.000    0.000    0.000    0.000 _parser.py:661(_result)
        1    0.000    0.000    0.000    0.000 six.py:91(_LazyDescr)
        1    0.000    0.000    0.000    0.000 six.py:245(_MovedItems)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        1    0.000    0.000    0.000    0.000 calendar.py:38(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 _parser.py:1589(ParserError)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        1    0.000    0.000    0.000    0.000 __init__.py:398(_FixedOffset)
        1    0.000    0.000    0.000    0.000 exceptions.py:15(UnknownTimeZoneError)
        1    0.000    0.000    0.000    0.000 __init__.py:128(InvalidVersion)
        1    0.000    0.000    0.000    0.000 _typing.py:282(ReadBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:288(WriteBuffer)
        1    0.000    0.000    0.000    0.000 _utils_impl.py:121(_Deprecate)
        1    0.000    0.000    0.000    0.000 _iotools.py:423(ConverterError)
        1    0.000    0.000    0.000    0.000 numeric.py:2369(_isclose_dispatcher)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1388(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:157(py_object)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:274(OGridClass)
        1    0.000    0.000    0.000    0.000 __init__.py:174(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:231(c_byte)
        1    0.000    0.000    0.000    0.000 _linalg.py:132(LinAlgError)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:428(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:355(_unspecified)
        1    0.000    0.000    0.000    0.000 pickle.py:84(UnpicklingError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1329(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1300(IntegerFormat)
        1    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 exceptions.py:109(AxisError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:52(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:92(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:59(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:97(TooHardError)
        1    0.000    0.000    0.000    0.000 __init__.py:806(Filterer)
        1    0.000    0.000    0.000    0.000 __init__.py:1033(setFormatter)
        1    0.000    0.000    0.000    0.000 traceback.py:656(_ExceptionPrintContext)
        1    0.000    0.000    0.000    0.000 __init__.py:1311(PlaceHolder)
        1    0.000    0.000    0.000    0.000 __init__.py:1861(RootLogger)
        1    0.000    0.000    0.000    0.000 _parser.py:103(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.000    0.000 type_checkers.py:239(DoubleValueChecker)
        1    0.000    0.000    0.000    0.000 message_listener.py:50(NullMessageListener)
        1    0.000    0.000    0.000    0.000 cpp_message.py:26(GeneratedProtocolMessageType)
        1    0.000    0.000    0.000    0.000 exceptions.py:291(InvalidHeaderValue)
        1    0.000    0.000    0.000    0.000 exceptions.py:300(InvalidOrigin)
        1    0.000    0.000    0.000    0.000 message.py:19(Error)
        1    0.000    0.000    0.000    0.000 peewee.py:5691(DeferredThroughModel)
        1    0.000    0.000    0.000    0.000 peewee.py:5064(BitField)
        1    0.000    0.000    0.000    0.000 peewee.py:5222(BigBitField)
        1    0.000    0.000    0.000    0.000 configparser.py:217(DuplicateOptionError)
        1    0.000    0.000    0.000    0.000 peewee.py:7898(ModelTupleCursorWrapper)
        1    0.000    0.000    0.000    0.000 configparser.py:191(DuplicateSectionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:15(YFTickerMissingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:36(YFEarningsDateMissing)
        1    0.000    0.000    0.000    0.000 peewee.py:1418(BindTo)
        1    0.000    0.000    0.000    0.000 peewee.py:3148(ConnectionContext)
        1    0.000    0.000    0.000    0.000 peewee.py:1916(__init__)
        1    0.000    0.000    0.000    0.000 peewee.py:2227(__sql__)
        1    0.000    0.000    0.000    0.000 peewee.py:799(_DynamicColumn)
        1    0.000    0.000    0.000    0.000 cache.py:19(_TzCacheException)
        1    0.000    0.000    0.000    0.000 websockets.py:87(WebSocketTimeout)
        1    0.000    0.000    0.000    0.000 element.py:1487(Declaration)
        1    0.000    0.000    0.000    0.000 css_types.py:200(SelectorNull)
        1    0.000    0.000    0.000    0.000 __meta__.py:123(_is_dev)
        1    0.000    0.000    0.000    0.000 client.py:1482(HTTPException)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1980(MozillaCookieJar)
        1    0.000    0.000    0.000    0.000 request.py:620(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1252(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1399(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(CancelledError)
        1    0.000    0.000    0.000    0.000 queues.py:11(QueueEmpty)
        1    0.000    0.000    0.000    0.000 parser.py:67(HeaderParser)
        1    0.000    0.000    0.000    0.000 abc.py:195(SourceLoader)
        1    0.000    0.000    0.000    0.000 readers.py:129(NamespaceReader)
        1    0.000    0.000    0.000    0.000 pytables.py:394(JointConditionBinOp)
        1    0.000    0.000    0.000    0.000 stata.py:961(StataParser)
        1    0.000    0.000    0.000    0.000 readers.py:477(_Fwf_Defaults)
        1    0.000    0.000    0.000    0.000 info.py:673(_SeriesInfoPrinter)
        1    0.000    0.000    0.000    0.000 ops.py:1170(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 pathlib.py:802(PurePosixPath)
        1    0.000    0.000    0.000    0.000 parse.py:144(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:331(SplitResult)
        1    0.000    0.000    0.000    0.000 __init__.py:165(FastLookup)
        1    0.000    0.000    0.000    0.000 tarfile.py:282(StreamError)
        1    0.000    0.000    0.000    0.000 tarfile.py:291(TruncatedHeaderError)
        1    0.000    0.000    0.000    0.000 base.py:55(_AlreadyWarned)
        1    0.000    0.000    0.000    0.000 printing.py:499(PrettyDict)
        1    0.000    0.000    0.000    0.000 core.py:847(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 core.py:2447(__init__)
        1    0.000    0.000    0.000    0.000 _factories.py:55(_TzStrFactory)
        1    0.000    0.000    0.000    0.000 subprocess.py:123(SubprocessError)
        1    0.000    0.000    0.000    0.000 exceptions.py:53(NonExistentTimeError)
        1    0.000    0.000    0.000    0.000 _typing.py:303(WriteExcelBuffer)
        1    0.000    0.000    0.000    0.000 __init__.py:170(c_ushort)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:71(_96Bit)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:76(_64Bit)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:91(_8Bit)
        1    0.000    0.000    0.000    0.000 pickle.py:73(PickleError)
        1    0.000    0.000    0.000    0.000 typing.py:1462(__repr__)
        1    0.000    0.000    0.000    0.000 text_format.py:53(Error)
        1    0.000    0.000    0.000    0.000 datastructures.py:14(MultipleValuesError)
        1    0.000    0.000    0.000    0.000 exceptions.py:324(DuplicateParameter)
        1    0.000    0.000    0.000    0.000 peewee.py:4635(DictCursorWrapper)
        1    0.000    0.000    0.000    0.000 peewee.py:4996(_StringField)
        1    0.000    0.000    0.000    0.000 peewee.py:4761(ObjectIdAccessor)
        1    0.000    0.000    0.000    0.000 peewee.py:1492(Cast)
        1    0.000    0.000    0.000    0.000 peewee.py:3053(PeeweeException)
        1    0.000    0.000    0.000    0.000 cache.py:424(_ISINCacheException)
        1    0.000    0.000    0.000    0.000 _warnings.py:15(UnusualUsageWarning)
        1    0.000    0.000    0.000    0.000 _base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 pytables.py:99(Constant)
        1    0.000    0.000    0.000    0.000 __init__.py:346(DeprecatedNonAbstract)
        1    0.000    0.000    0.000    0.000 series.py:660(_constructor)
        1    0.000    0.000    0.000    0.000 tarfile.py:270(TarError)
        1    0.000    0.000    0.000    0.000 format.py:1164(_GenericArrayFormatter)
        1    0.000    0.000    0.000    0.000 managers.py:1989(index)
        1    0.000    0.000    0.000    0.000 format.py:1513(_ExtensionArrayFormatter)
        1    0.000    0.000    0.000    0.000 frequencies.py:411(_TimedeltaFrequencyInferer)
        1    0.000    0.000    0.000    0.000 calendar.py:578(different_locale)
        1    0.000    0.000    0.000    0.000 config.py:109(OptionError)
        1    0.000    0.000    0.000    0.000 numbers.py:37(Number)
        1    0.000    0.000    0.000    0.000 exceptions.py:381(PayloadTooBig)
        1    0.000    0.000    0.000    0.000 request.py:787(ProxyHandler)
        1    0.000    0.000    0.000    0.000 _base.py:45(Error)
        1    0.000    0.000    0.000    0.000 _base.py:141(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 __init__.py:57(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 reduction.py:211(_C)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 type_checkers.py:153(EnumValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:173(UnicodeValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:209(Int32ValueChecker)
        1    0.000    0.000    0.000    0.000 context.py:23(AuthenticationError)
        1    0.000    0.000    0.000    0.000 exceptions.py:6(YFDataException)
        1    0.000    0.000    0.000    0.000 exceptions.py:156(ConnectionClosedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:194(InvalidHandshake)
        1    0.000    0.000    0.000    0.000 exceptions.py:369(ProtocolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:260(InvalidHeader)
        1    0.000    0.000    0.000    0.000 exceptions.py:180(InvalidProxy)
        1    0.000    0.000    0.000    0.000 descriptor.py:32(Error)
        1    0.000    0.000    0.000    0.000 descriptor.py:36(TypeTransformationError)
        1    0.000    0.000    0.000    0.000 peewee.py:4915(SmallIntegerField)
        1    0.000    0.000    0.000    0.000 peewee.py:4930(BigAutoField)
        1    0.000    0.000    0.000    0.000 peewee.py:5029(TextField)
        1    0.000    0.000    0.000    0.000 peewee.py:6499(DoesNotExist)
        1    0.000    0.000    0.000    0.000 peewee.py:7687(ModelUpdate)
        1    0.000    0.000    0.000    0.000 peewee.py:4951(FloatField)
        1    0.000    0.000    0.000    0.000 peewee.py:5492(IPField)
        1    0.000    0.000    0.000    0.000 configparser.py:244(NoOptionError)
        1    0.000    0.000    0.000    0.000 configparser.py:255(InterpolationError)
        1    0.000    0.000    0.000    0.000 configparser.py:265(InterpolationMissingOptionError)
        1    0.000    0.000    0.000    0.000 peewee.py:1954(QualifiedNames)
        1    0.000    0.000    0.000    0.000 peewee.py:3071(__init__)
        1    0.000    0.000    0.000    0.000 peewee.py:819(Star)
        1    0.000    0.000    0.000    0.000 peewee.py:1449(BitwiseNegated)
        1    0.000    0.000    0.000    0.000 cool.py:52(FreezeError)
        1    0.000    0.000    0.000    0.000 peewee.py:523(ModelDescriptor)
        1    0.000    0.000    0.000    0.000 peewee.py:3059(DatabaseError)
        1    0.000    0.000    0.000    0.000 peewee.py:3064(NotSupportedError)
        1    0.000    0.000    0.000    0.000 peewee.py:3065(OperationalError)
        1    0.000    0.000    0.000    0.000 peewee.py:3066(ProgrammingError)
        1    0.000    0.000    0.000    0.000 filter.py:334(AttributeValueMatchRule)
        1    0.000    0.000    0.000    0.000 exceptions.py:6(StopParsing)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(FeatureNotFound)
        1    0.000    0.000    0.000    0.000 element.py:217(AttributeValueList)
        1    0.000    0.000    0.000    0.000 element.py:1543(Script)
        1    0.000    0.000    0.000    0.000 element.py:1553(TemplateString)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:163(_Sentinel)
        1    0.000    0.000    0.000    0.000 css_match.py:1420(CSSMatch)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(SessionClosed)
        1    0.000    0.000    0.000    0.000 exceptions.py:36(ImpersonateError)
        1    0.000    0.000    0.000    0.000 exceptions.py:41(InvalidJSONError)
        1    0.000    0.000    0.000    0.000 exceptions.py:54(IncompleteRead)
        1    0.000    0.000    0.000    0.000 exceptions.py:58(ConnectionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:66(ProxyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:98(URLRequired)
        1    0.000    0.000    0.000    0.000 exceptions.py:102(TooManyRedirects)
        1    0.000    0.000    0.000    0.000 exceptions.py:145(RetryError)
        1    0.000    0.000    0.000    0.000 exceptions.py:162(RequestsWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:17(InvalidStateError)
        1    0.000    0.000    0.000    0.000 exceptions.py:61(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 unix_events.py:809(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:281(ReadSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:51(CloseBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:54(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:57(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:65(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:68(InvalidMultipartContentTransferEncodingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:74(InvalidBase64PaddingDefect)
        1    0.000    0.000    0.000    0.000 _common.py:170(_)
        1    0.000    0.000    0.000    0.000 readers.py:28(files)
        1    0.000    0.000    0.000    0.000 pytables.py:3408(FrameFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:401(UnaryOp)
        1    0.000    0.000    0.000    0.000 info.py:823(_DataFrameTableBuilderNonVerbose)
        1    0.000    0.000    0.000    0.000 selectn.py:75(SelectNSeries)
        1    0.000    0.000    0.000    0.000 gzip.py:120(BadGzipFile)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1131(_BaseConstants)
        1    0.000    0.000    0.000    0.000 tarfile.py:273(ExtractError)
        1    0.000    0.000    0.000    0.000 __init__.py:678(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 tarfile.py:300(SubsequentHeaderError)
        1    0.000    0.000    0.000    0.000 __init__.py:43(LargeZipFile)
        1    0.000    0.000    0.000    0.000 blocks.py:2672(NumericBlock)
        1    0.000    0.000    0.000    0.000 shutil.py:73(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:83(RegistryError)
        1    0.000    0.000    0.000    0.000 __init__.py:143(DtypeWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:367(DataError)
        1    0.000    0.000    0.000    0.000 __init__.py:411(SettingWithCopyError)
        1    0.000    0.000    0.000    0.000 dtypes.py:804(tz)
        1    0.000    0.000    0.000    0.000 core.py:880(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:598(IndexingError)
        1    0.000    0.000    0.000    0.000 __init__.py:674(ClosedFileError)
        1    0.000    0.000    0.000    0.000 core.py:90(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 _parser.py:1608(UnknownTimezoneWarning)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 _tzpath.py:176(InvalidTZPathWarning)
        1    0.000    0.000    0.000    0.000 six.py:239(exec_module)
        1    0.000    0.000    0.000    0.000 __init__.py:372(_CountryNameDict)
        1    0.000    0.000    0.000    0.000 __init__.py:187(c_int)
        1    0.000    0.000    0.000    0.000 __init__.py:191(c_uint)
        1    0.000    0.000    0.000    0.000 __init__.py:203(c_longdouble)
        1    0.000    0.000    0.000    0.000 __init__.py:247(c_void_p)
        1    0.000    0.000    0.000    0.000 __init__.py:252(c_bool)
